customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-102818,Male,1,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),102.03,921.08,Yes
CUST-102819,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),87.84,1341.49,Yes
CUST-102820,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,93.1,1790.72,No
CUST-102821,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.34,203.26,No
CUST-102822,Male,0,Yes,Yes,30,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,90.83,2765.3,Yes
CUST-102823,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),59.78,2409.69,No
CUST-102824,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,95.11,784.01,No
CUST-102825,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,82.56,1405.26,No
CUST-102826,Male,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,92.36,1286.11,No
CUST-102827,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),72.7,749.69,Yes
CUST-102828,Female,1,Yes,No,15,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),47.65,695.13,No
CUST-102829,Male,1,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),95.11,2671.56,No
CUST-102830,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),88.46,783.98,Yes
CUST-102831,Female,1,No,No,8,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.58,667.43,No
CUST-102832,Male,0,Yes,No,46,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),55.92,2577.68,No
CUST-102833,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,79.67,162.6,No
CUST-102834,Male,1,Yes,Yes,16,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),69.83,1116.93,Yes
CUST-102835,Female,0,No,No,21,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),47.35,1005.0,No
CUST-102836,Female,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),82.94,3331.46,No
CUST-102837,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,85.26,3808.72,No
CUST-102838,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.75,127.84,No
CUST-102839,Female,0,No,No,45,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.43,2890.99,No
CUST-102840,Male,0,No,No,37,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,53.01,1965.25,No
CUST-102841,Female,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.15,211.13,Yes
CUST-102842,Female,0,No,Yes,26,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,66.14,1745.14,No
CUST-102843,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.85,582.28,Yes
CUST-102844,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),52.35,1014.38,No
CUST-102845,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.92,1339.68,No
CUST-102846,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),81.34,3329.33,No
CUST-102847,Male,1,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.33,726.35,No
CUST-102848,Male,0,Yes,No,13,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,68.73,901.36,No
CUST-102849,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.93,129.81,No
CUST-102850,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.34,5390.3,No
CUST-102851,Male,0,Yes,No,0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.18,0.0,Yes
CUST-102852,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),91.02,2377.74,Yes
CUST-102853,Male,0,No,No,72,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,66.6,4779.01,No
CUST-102854,Female,1,No,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,62.02,1121.67,No
CUST-102855,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,97.5,2619.55,Yes
CUST-102856,Female,1,No,No,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,89.76,4991.5,No
CUST-102857,Female,0,Yes,No,7,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,53.29,390.07,No
CUST-102858,Female,0,Yes,No,2,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),65.08,143.15,No
CUST-102859,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.67,132.55,No
CUST-102860,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,67.16,1142.58,No
CUST-102861,Female,0,No,No,16,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,84.95,1355.05,No
CUST-102862,Female,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.91,726.65,No
CUST-102863,Female,1,No,No,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.66,511.4,Yes
CUST-102864,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),94.64,3594.31,No
CUST-102865,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,74.04,303.39,No
CUST-102866,Male,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.4,142.42,No
CUST-102867,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,69.38,841.42,No
CUST-102868,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),78.45,1827.25,No
CUST-102869,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.05,123.53,Yes
CUST-102870,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,102.13,5420.1,No
CUST-102871,Female,0,No,Yes,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.69,2277.19,Yes
CUST-102872,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.21,497.51,No
CUST-102873,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.57,420.86,No
CUST-102874,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,88.32,536.34,No
CUST-102875,Female,0,Yes,No,4,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.02,282.49,Yes
CUST-102876,Female,0,Yes,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,57.29,1265.17,No
CUST-102877,Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.8,214.1,No
CUST-102878,Female,1,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,66.71,458.34,No
CUST-102879,Female,0,Yes,Yes,59,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),58.74,3476.27,No
CUST-102880,Male,0,Yes,No,8,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.02,598.11,No
CUST-102881,Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,69.82,216.64,No
CUST-102882,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.93,200.85,Yes
CUST-102883,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),99.86,1192.52,No
CUST-102884,Male,1,Yes,No,14,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,75.24,1065.78,No
CUST-102885,Male,1,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),61.55,294.34,Yes
CUST-102886,Female,0,No,No,41,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),70.6,2875.04,No
CUST-102887,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),68.68,1414.69,No
CUST-102888,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,56.19,613.92,No
CUST-102889,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,94.69,1736.65,Yes
CUST-102890,Male,0,Yes,No,5,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),59.13,285.03,No
CUST-102891,Female,0,Yes,No,32,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.99,1745.2,Yes
CUST-102892,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),81.01,804.52,Yes
CUST-102893,Female,0,No,No,16,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.62,1378.17,Yes
CUST-102894,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,81.36,2288.42,Yes
CUST-102895,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.64,137.53,No
CUST-102896,Female,0,Yes,Yes,0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),67.41,33.39,No
CUST-102897,Female,0,Yes,No,8,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),65.21,532.43,No
CUST-102898,Female,0,No,No,45,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.09,2950.08,No
CUST-102899,Male,0,No,No,5,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,64.19,315.79,Yes
CUST-102900,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.69,463.73,No
CUST-102901,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),85.41,2410.14,No
CUST-102902,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.64,176.03,Yes
CUST-102903,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,725.04,No
CUST-102904,Female,0,No,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.81,1385.93,No
CUST-102905,Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,93.33,178.2,Yes
CUST-102906,Female,1,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.65,301.04,No
CUST-102907,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,87.42,84.16,Yes
CUST-102908,Male,1,No,No,40,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),71.55,2852.21,Yes
CUST-102909,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.46,2182.44,No
CUST-102910,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.0,145.78,No
CUST-102911,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.2,409.85,No
CUST-102912,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),93.35,952.29,No
CUST-102913,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.15,167.91,No
CUST-102914,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),90.96,2158.54,Yes
CUST-102915,Male,0,No,No,6,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,81.75,463.88,Yes
CUST-102916,Female,0,Yes,No,10,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),73.51,712.95,No
CUST-102917,Female,0,No,Yes,6,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,52.77,316.01,No
CUST-102918,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,73.39,1638.15,Yes
CUST-102919,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.69,201.09,No
CUST-102920,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.47,271.24,No
CUST-102921,Female,0,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,75.31,1167.91,No
CUST-102922,Male,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,55.86,395.05,No
CUST-102923,Female,0,No,Yes,11,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,82.11,925.39,No
CUST-102924,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),108.86,7826.5,No
CUST-102925,Male,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),91.52,1158.64,Yes
CUST-102926,Female,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,80.92,722.11,Yes
CUST-102927,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),77.34,1466.96,No
CUST-102928,Male,0,No,No,33,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),62.55,2115.85,No
CUST-102929,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.41,625.01,Yes
CUST-102930,Male,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),101.8,4662.44,No
CUST-102931,Female,1,No,No,29,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,71.02,2078.87,Yes
CUST-102932,Male,0,No,Yes,7,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,49.16,328.93,Yes
CUST-102933,Male,0,Yes,No,9,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),62.63,566.54,No
CUST-102934,Female,0,Yes,Yes,3,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),59.79,196.92,No
CUST-102935,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),48.56,1535.29,No
CUST-102936,Female,0,Yes,Yes,1,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,84.18,114.53,No
CUST-102937,Female,0,Yes,No,36,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),61.96,2253.1,Yes
CUST-102938,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,72.47,731.77,Yes
CUST-102939,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.36,2275.67,No
CUST-102940,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,52.65,202.96,No
CUST-102941,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.05,521.13,Yes
CUST-102942,Female,1,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.61,1542.18,No
CUST-102943,Male,1,Yes,No,29,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,83.97,2422.37,Yes
CUST-102944,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.37,97.32,No
CUST-102945,Male,0,No,Yes,4,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),52.03,248.74,No
CUST-102946,Female,0,No,No,33,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,69.43,2312.38,No
CUST-102947,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,72.12,666.87,No
CUST-102948,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.61,6295.41,No
CUST-102949,Female,0,No,Yes,12,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,76.93,937.32,No
CUST-102950,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.93,6899.6,No
CUST-102951,Female,1,Yes,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),63.77,544.12,No
CUST-102952,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.97,3877.03,No
CUST-102953,Male,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.79,337.55,Yes
CUST-102954,Male,0,No,No,28,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),61.49,1738.08,Yes
CUST-102955,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,96.94,5814.64,No
CUST-102956,Male,0,No,No,15,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),46.39,705.59,No
CUST-102957,Male,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,101.72,742.87,No
CUST-102958,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,89.47,1351.38,Yes
CUST-102959,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.0,541.19,No
CUST-102960,Female,0,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),96.61,3309.84,Yes
CUST-102961,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,52.79,91.99,Yes
CUST-102962,Female,0,Yes,Yes,4,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.81,222.65,Yes
